x;value
-9.710;-0.959599
-9.709;-0.959880
-9.708;-0.960160
-9.707;-0.960439
-9.706;-0.960717
-9.705;-0.960994
-9.704;-0.961270
-9.703;-0.961545
-9.702;-0.961819
-9.701;-0.962093
-9.700;-0.962365
-9.699;-0.962636
-9.698;-0.962906
-9.697;-0.963176
-9.696;-0.963444
-9.695;-0.963712
-9.694;-0.963978
-9.693;-0.964244
-9.692;-0.964508
-9.691;-0.964772
-9.690;-0.965034
-9.689;-0.965296
-9.688;-0.965557
-9.687;-0.965816
-9.686;-0.966075
-9.685;-0.966333
-9.684;-0.966590
-9.683;-0.966846
-9.682;-0.967100
-9.681;-0.967354
-9.680;-0.967607
-9.679;-0.967859
-9.678;-0.968110
-9.677;-0.968360
-9.676;-0.968609
-9.675;-0.968857
-9.674;-0.969105
-9.673;-0.969351
-9.672;-0.969596
-9.671;-0.969840
-9.670;-0.970083
-9.669;-0.970326
-9.668;-0.970567
-9.667;-0.970807
-9.666;-0.971047
-9.665;-0.971285
-9.664;-0.971523
-9.663;-0.971759
-9.662;-0.971995
-9.661;-0.972229
-9.660;-0.972463
-9.659;-0.972695
-9.658;-0.972927
-9.657;-0.973157
-9.656;-0.973387
-9.655;-0.973616
-9.654;-0.973843
-9.653;-0.974070
-9.652;-0.974296
-9.651;-0.974521
-9.650;-0.974745
-9.649;-0.974967
-9.648;-0.975189
-9.647;-0.975410
-9.646;-0.975630
-9.645;-0.975849
-9.644;-0.976067
-9.643;-0.976284
-9.642;-0.976500
-9.641;-0.976715
-9.640;-0.976929
-9.639;-0.977142
-9.638;-0.977354
-9.637;-0.977565
-9.636;-0.977775
-9.635;-0.977985
-9.634;-0.978193
-9.633;-0.978400
-9.632;-0.978606
-9.631;-0.978811
-9.630;-0.979016
-9.629;-0.979219
-9.628;-0.979421
-9.627;-0.979623
-9.626;-0.979823
-9.625;-0.980022
-9.624;-0.980221
-9.623;-0.980418
-9.622;-0.980615
-9.621;-0.980810
-9.620;-0.981005
-9.619;-0.981198
-9.618;-0.981391
-9.617;-0.981582
-9.616;-0.981773
-9.615;-0.981962
-9.614;-0.982151
-9.613;-0.982338
-9.612;-0.982525
-9.611;-0.982711
-9.610;-0.982895
-9.609;-0.983079
-9.608;-0.983262
-9.607;-0.983443
-9.606;-0.983624
-9.605;-0.983804
-9.604;-0.983983
-9.603;-0.984160
-9.602;-0.984337
-9.601;-0.984513
-9.600;-0.984688
-9.599;-0.984862
-9.598;-0.985035
-9.597;-0.985206
-9.596;-0.985377
-9.595;-0.985547
-9.594;-0.985716
-9.593;-0.985884
-9.592;-0.986051
-9.591;-0.986217
-9.590;-0.986382
-9.589;-0.986546
-9.588;-0.986709
-9.587;-0.986871
-9.586;-0.987032
-9.585;-0.987192
-9.584;-0.987351
-9.583;-0.987509
-9.582;-0.987666
-9.581;-0.987822
-9.580;-0.987977
-9.579;-0.988131
-9.578;-0.988284
-9.577;-0.988437
-9.576;-0.988588
-9.575;-0.988738
-9.574;-0.988887
-9.573;-0.989035
-9.572;-0.989182
-9.571;-0.989329
-9.570;-0.989474
-9.569;-0.989618
-9.568;-0.989761
-9.567;-0.989903
-9.566;-0.990045
-9.565;-0.990185
-9.564;-0.990324
-9.563;-0.990463
-9.562;-0.990600
-9.561;-0.990736
-9.560;-0.990871
-9.559;-0.991006
