x;value
-4.18;120.596830
-4.16;111.806577
-4.14;104.259057
-4.12;97.767583
-4.10;92.182583
-4.08;87.383810
-4.06;83.274494
-4.04;79.776931
-4.02;76.829145
-4.00;74.382384
-3.98;72.399260
-3.96;70.852417
-3.94;69.723628
-3.92;69.003283
-3.90;68.690227
-3.88;68.791952
-3.86;69.325164
-3.84;70.316768
-3.82;71.805359
-3.80;73.843329
-3.78;76.499776
-3.76;79.864468
-3.74;84.053221
-3.72;89.215200
-3.70;95.542952
-3.68;103.286158
-3.66;112.770873
-3.64;124.426599
-3.62;138.824962
-3.60;156.735752
-3.58;179.209441
-3.56;207.700800
-3.54;244.257693
-3.52;291.815455
-3.50;354.666602
-3.48;439.229544
-3.46;555.342462
-3.44;718.510534
-3.42;953.948700
-3.40;1304.149820
-3.38;1843.710402
-3.36;2709.932829
-3.34;4169.963602
-3.32;6779.099409
-3.30;11787.876180
-3.28;22306.639400
-3.26;47117.139805
-3.24;115554.352115
-3.22;351628.992559
-3.20;1505382.963823
-3.18;12085664.724499
-3.16;474290036.162127
-3.14;-97582205859722.858109
-3.12;-213724799.982658
-3.10;-8129551.213942
-3.08;-1157828.852366
-3.06;-289414.492986
-3.04;-99140.941208
-3.02;-41596.680413
-3.00;-20118.283344
-2.98;-10813.612325
-2.96;-6307.645239
-2.94;-3927.962427
-2.92;-2580.806020
-2.90;-1773.466689
-2.88;-1266.062721
-2.86;-934.048074
-2.84;-709.159261
-2.82;-552.208267
-2.80;-439.779239
-2.78;-357.382330
-2.76;-295.770301
-2.74;-248.877852
-2.72;-212.628248
-2.70;-184.220494
-2.68;-161.691677
-2.66;-143.641401
-2.64;-129.054312
-2.62;-117.183427
-2.60;-107.471950
-2.58;-99.500000
-2.56;-92.947701
-2.54;-87.569277
-2.52;-83.174578
-2.50;-79.615837
-2.48;-76.777989
-2.46;-74.571598
-2.44;-72.927643
-2.42;-71.793671
-2.40;-71.130967
-2.38;-70.912502
-2.36;-71.121490
-2.34;-71.750442
-2.32;-72.800630
-2.30;-74.281929
-2.28;-76.213012
-2.26;-78.621912
-2.24;-81.546963
-2.22;-85.038209
-2.20;-89.159340
-2.18;-93.990307
-2.16;-99.630806
-2.14;-106.204876
-2.12;-113.867040
-2.10;-122.810417
-2.08;-133.277687
-2.06;-145.575921
-2.04;-160.096906
-2.02;-177.345345
-2.00;-197.978535
-1.98;-222.863042
-1.96;-253.157041
-1.94;-290.432187
-1.92;-336.857661
-1.90;-395.484830
-1.88;-470.698335
-1.86;-568.952079
-1.84;-700.009085
-1.82;-879.108129
-1.80;-1130.912500
-1.78;-1497.066459
-1.76;-2051.508500
