x;value
0.110;-3.184423
0.111;-3.171365
0.112;-3.158427
0.113;-3.145603
0.114;-3.132892
0.115;-3.120292
0.116;-3.107801
0.117;-3.095417
0.118;-3.083138
0.119;-3.070963
0.120;-3.058891
0.121;-3.046919
0.122;-3.035045
0.123;-3.023266
0.124;-3.011585
0.125;-2.999997
0.126;-2.988502
0.127;-2.977097
0.128;-2.965782
0.129;-2.954555
0.130;-2.943413
0.131;-2.932359
0.132;-2.921388
0.133;-2.910500
0.134;-2.899694
0.135;-2.888967
0.136;-2.878320
0.137;-2.867751
0.138;-2.857257
0.139;-2.846841
0.140;-2.836499
0.141;-2.826232
0.142;-2.816036
0.143;-2.805911
0.144;-2.795859
0.145;-2.785874
0.146;-2.775958
0.147;-2.766110
0.148;-2.756329
0.149;-2.746614
0.150;-2.736963
0.151;-2.727378
0.152;-2.717855
0.153;-2.708395
0.154;-2.698997
0.155;-2.689659
0.156;-2.680379
0.157;-2.671162
0.158;-2.662002
0.159;-2.652900
0.160;-2.643855
0.161;-2.634867
0.162;-2.625934
0.163;-2.617055
0.164;-2.608232
0.165;-2.599462
0.166;-2.590743
0.167;-2.582079
0.168;-2.573466
0.169;-2.564903
0.170;-2.556391
0.171;-2.547930
0.172;-2.539519
0.173;-2.531156
0.174;-2.522840
0.175;-2.514572
0.176;-2.506351
0.177;-2.498179
0.178;-2.490050
0.179;-2.481967
0.180;-2.473930
0.181;-2.465937
0.182;-2.457988
0.183;-2.450083
0.184;-2.442221
0.185;-2.434401
0.186;-2.426625
0.187;-2.418889
0.188;-2.411194
0.189;-2.403541
0.190;-2.395928
0.191;-2.388355
0.192;-2.380821
0.193;-2.373326
0.194;-2.365870
0.195;-2.358452
0.196;-2.351073
0.197;-2.343731
0.198;-2.336426
0.199;-2.329158
0.200;-2.321927
0.201;-2.314733
0.202;-2.307573
0.203;-2.300449
0.204;-2.293359
0.205;-2.286304
0.206;-2.279283
0.207;-2.272297
0.208;-2.265345
0.209;-2.258424
0.210;-2.251538
0.211;-2.244684
0.212;-2.237863
0.213;-2.231074
0.214;-2.224316
0.215;-2.217590
0.216;-2.210896
0.217;-2.204232
0.218;-2.197599
0.219;-2.190997
0.220;-2.184424
0.221;-2.177881
0.222;-2.171368
0.223;-2.164884
0.224;-2.158430
0.225;-2.152002
0.226;-2.145605
0.227;-2.139236
0.228;-2.132894
0.229;-2.126579
0.230;-2.120293
0.231;-2.114035
0.232;-2.107803
0.233;-2.101597
0.234;-2.095418
0.235;-2.089267
0.236;-2.083141
0.237;-2.077040
0.238;-2.070966
0.239;-2.064917
0.240;-2.058894
0.241;-2.052895
0.242;-2.046921
0.243;-2.040971
0.244;-2.035047
0.245;-2.029147
0.246;-2.023269
0.247;-2.017418
0.248;-2.011588
0.249;-2.005782
0.250;-2.000000
0.251;-1.994239
0.252;-1.988503
0.253;-1.982790
0.254;-1.977099
0.255;-1.971430
0.256;-1.965784
0.257;-1.960159
0.258;-1.954557
0.259;-1.948976
0.260;-1.943416
0.261;-1.937878
0.262;-1.932361
0.263;-1.926865
0.264;-1.921390
0.265;-1.915936
0.266;-1.910502
0.267;-1.905088
0.268;-1.899695
0.269;-1.894323
0.270;-1.888969
0.271;-1.883635
0.272;-1.878322
0.273;-1.873027
0.274;-1.867752
0.275;-1.862497
0.276;-1.857260
0.277;-1.852043
0.278;-1.846843
0.279;-1.841663
0.280;-1.836501
0.281;-1.831358
0.282;-1.826233
0.283;-1.821126
0.284;-1.816036
0.285;-1.810967
0.286;-1.805913
0.287;-1.800878
0.288;-1.795859
0.289;-1.790858
0.290;-1.785875
0.291;-1.780909
0.292;-1.775960
0.293;-1.771027
0.294;-1.766112
0.295;-1.761214
0.296;-1.756330
0.297;-1.751465
0.298;-1.746615
0.299;-1.741782
0.300;-1.736966
0.301;-1.732165
0.302;-1.727380
0.303;-1.722610
0.304;-1.717856
0.305;-1.713119
0.306;-1.708397
0.307;-1.703689
0.308;-1.698997
0.309;-1.694322
0.310;-1.689660
0.311;-1.685013
0.312;-1.680382
0.313;-1.675764
0.314;-1.671164
0.315;-1.666576
0.316;-1.662004
0.317;-1.657445
0.318;-1.652900
0.319;-1.648372
0.320;-1.643856
0.321;-1.639355
0.322;-1.634867
0.323;-1.630394
0.324;-1.625934
0.325;-1.621489
0.326;-1.617057
0.327;-1.612638
0.328;-1.608232
0.329;-1.603840
0.330;-1.599462
0.331;-1.595097
0.332;-1.590745
0.333;-1.586407
0.334;-1.582080
0.335;-1.577768
0.336;-1.573467
0.337;-1.569179
0.338;-1.564905
0.339;-1.560643
0.340;-1.556393
0.341;-1.552157
0.342;-1.547931
0.343;-1.543720
0.344;-1.539519
0.345;-1.535332
0.346;-1.531156
0.347;-1.526992
0.348;-1.522841
0.349;-1.518701
0.350;-1.514573
0.351;-1.510457
0.352;-1.506353
0.353;-1.502260
0.354;-1.498179
0.355;-1.494109
0.356;-1.490050
0.357;-1.486004
0.358;-1.481968
0.359;-1.477943
0.360;-1.473931
0.361;-1.469929
0.362;-1.465939
0.363;-1.461958
0.364;-1.457989
0.365;-1.454032
0.366;-1.450085
0.367;-1.446148
0.368;-1.442222
0.369;-1.438307
0.370;-1.434403
0.371;-1.430509
0.372;-1.426625
0.373;-1.422753
0.374;-1.418889
0.375;-1.415038
0.376;-1.411196
0.377;-1.407364
0.378;-1.403542
0.379;-1.399731
0.380;-1.395929
0.381;-1.392138
0.382;-1.388356
0.383;-1.384584
0.384;-1.380823
0.385;-1.377070
0.386;-1.373328
0.387;-1.369594
0.388;-1.365872
0.389;-1.362158
0.390;-1.358454
0.391;-1.354760
0.392;-1.351074
0.393;-1.347400
0.394;-1.343732
0.395;-1.340075
0.396;-1.336428
0.397;-1.332789
0.398;-1.329160
0.399;-1.325540
0.400;-1.321929
0.401;-1.318326
0.402;-1.314733
0.403;-1.311149
0.404;-1.307573
0.405;-1.304006
0.406;-1.300449
0.407;-1.296900
0.408;-1.293359
0.409;-1.289827
0.410;-1.286304
0.411;-1.282790
0.412;-1.279284
0.413;-1.275786
0.414;-1.272297
0.415;-1.268816
0.416;-1.265345
0.417;-1.261881
0.418;-1.258426
0.419;-1.254978
0.420;-1.251538
0.421;-1.248108
0.422;-1.244685
0.423;-1.241271
0.424;-1.237864
0.425;-1.234465
0.426;-1.231075
0.427;-1.227692
0.428;-1.224317
0.429;-1.220950
0.430;-1.217592
0.431;-1.214240
0.432;-1.210898
0.433;-1.207561
0.434;-1.204234
0.435;-1.200913
0.436;-1.197600
0.437;-1.194295
0.438;-1.190997
0.439;-1.187708
0.440;-1.184424
0.441;-1.181149
0.442;-1.177881
0.443;-1.174621
0.444;-1.171369
0.445;-1.168123
0.446;-1.164884
0.447;-1.161654
0.448;-1.158430
0.449;-1.155212
0.450;-1.152004
0.451;-1.148801
0.452;-1.145605
0.453;-1.142417
0.454;-1.139236
0.455;-1.136062
0.456;-1.132894
0.457;-1.129734
0.458;-1.126581
0.459;-1.123434
0.460;-1.120295
0.461;-1.117161
0.462;-1.114035
0.463;-1.110916
0.464;-1.107804
0.465;-1.104698
0.466;-1.101599
0.467;-1.098506
0.468;-1.095420
0.469;-1.092340
0.470;-1.089268
0.471;-1.086201
0.472;-1.083141
0.473;-1.080088
0.474;-1.077041
0.475;-1.074000
0.476;-1.070966
0.477;-1.067939
0.478;-1.064917
0.479;-1.061902
0.480;-1.058894
0.481;-1.055891
0.482;-1.052895
0.483;-1.049904
0.484;-1.046921
0.485;-1.043943
0.486;-1.040971
0.487;-1.038006
0.488;-1.035047
0.489;-1.032094
0.490;-1.029147
0.491;-1.026205
0.492;-1.023269
0.493;-1.020341
0.494;-1.017418
0.495;-1.014499
0.496;-1.011588
0.497;-1.008682
0.498;-1.005782
0.499;-1.002888
0.500;-1.000000
0.501;-0.997117
0.502;-0.994241
0.503;-0.991370
0.504;-0.988505
0.505;-0.985645
0.506;-0.982792
0.507;-0.979942
0.508;-0.977100
0.509;-0.974262
0.510;-0.971430
0.511;-0.968606
0.512;-0.965785
0.513;-0.962969
0.514;-0.960160
0.515;-0.957355
0.516;-0.954557
0.517;-0.951763
0.518;-0.948976
0.519;-0.946193
0.520;-0.943416
0.521;-0.940645
0.522;-0.937879
0.523;-0.935118
0.524;-0.932362
0.525;-0.929611
0.526;-0.926865
0.527;-0.924126
0.528;-0.921390
0.529;-0.918661
0.530;-0.915936
0.531;-0.913216
0.532;-0.910502
0.533;-0.907793
0.534;-0.905088
0.535;-0.902390
0.536;-0.899695
0.537;-0.897006
0.538;-0.894323
0.539;-0.891643
0.540;-0.888969
0.541;-0.886300
0.542;-0.883635
0.543;-0.880976
0.544;-0.878322
0.545;-0.875671
0.546;-0.873027
0.547;-0.870387
0.548;-0.867752
0.549;-0.865122
0.550;-0.862497
0.551;-0.859875
0.552;-0.857260
0.553;-0.854648
0.554;-0.852043
0.555;-0.849440
0.556;-0.846843
0.557;-0.844251
0.558;-0.841663
0.559;-0.839080
0.560;-0.836501
0.561;-0.833927
0.562;-0.831358
0.563;-0.828794
0.564;-0.826233
0.565;-0.823678
0.566;-0.821126
0.567;-0.818580
0.568;-0.816038
0.569;-0.813500
0.570;-0.810967
0.571;-0.808437
0.572;-0.805913
0.573;-0.803392
0.574;-0.800878
0.575;-0.798366
0.576;-0.795860
0.577;-0.793357
0.578;-0.790858
0.579;-0.788365
0.580;-0.785875
0.581;-0.783389
0.582;-0.780909
0.583;-0.778432
0.584;-0.775960
0.585;-0.773491
0.586;-0.771027
0.587;-0.768567
0.588;-0.766112
0.589;-0.763661
0.590;-0.761214
0.591;-0.758770
0.592;-0.756332
0.593;-0.753896
0.594;-0.751465
0.595;-0.749039
0.596;-0.746617
0.597;-0.744197
0.598;-0.741782
0.599;-0.739373
0.600;-0.736966
0.601;-0.734563
0.602;-0.732165
0.603;-0.729770
0.604;-0.727380
0.605;-0.724993
0.606;-0.722610
0.607;-0.720231
0.608;-0.717856
0.609;-0.715486
0.610;-0.713119
0.611;-0.710755
0.612;-0.708397
0.613;-0.706041
0.614;-0.703689
0.615;-0.701342
0.616;-0.698997
0.617;-0.696657
0.618;-0.694322
0.619;-0.691989
0.620;-0.689660
0.621;-0.687335
0.622;-0.685013
0.623;-0.682696
0.624;-0.680382
0.625;-0.678073
0.626;-0.675766
0.627;-0.673463
0.628;-0.671164
0.629;-0.668868
0.630;-0.666576
0.631;-0.664288
0.632;-0.662004
0.633;-0.659723
0.634;-0.657445
0.635;-0.655171
0.636;-0.652902
0.637;-0.650635
0.638;-0.648372
0.639;-0.646113
0.640;-0.643856
0.641;-0.641604
0.642;-0.639355
0.643;-0.637110
0.644;-0.634868
0.645;-0.632629
0.646;-0.630394
0.647;-0.628163
0.648;-0.625935
0.649;-0.623710
0.650;-0.621489
0.651;-0.619271
0.652;-0.617057
0.653;-0.614845
0.654;-0.612638
0.655;-0.610433
0.656;-0.608232
0.657;-0.606035
0.658;-0.603840
0.659;-0.601650
0.660;-0.599462
0.661;-0.597277
0.662;-0.595097
0.663;-0.592919
0.664;-0.590745
0.665;-0.588574
0.666;-0.586407
0.667;-0.584241
0.668;-0.582080
0.669;-0.579922
0.670;-0.577768
0.671;-0.575615
0.672;-0.573467
0.673;-0.571322
0.674;-0.569179
0.675;-0.567041
0.676;-0.564905
0.677;-0.562772
0.678;-0.560643
0.679;-0.558516
0.680;-0.556393
0.681;-0.554273
0.682;-0.552157
0.683;-0.550042
0.684;-0.547931
0.685;-0.545824
0.686;-0.543720
0.687;-0.541618
0.688;-0.539519
0.689;-0.537424
0.690;-0.535332
0.691;-0.533242
0.692;-0.531156
0.693;-0.529072
0.694;-0.526992
0.695;-0.524915
0.696;-0.522841
0.697;-0.520770
0.698;-0.518701
0.699;-0.516635
0.700;-0.514573
0.701;-0.512513
0.702;-0.510457
0.703;-0.508403
0.704;-0.506353
0.705;-0.504304
0.706;-0.502260
0.707;-0.500219
0.708;-0.498179
0.709;-0.496143
0.710;-0.494109
0.711;-0.492079
0.712;-0.490050
0.713;-0.488026
0.714;-0.486004
0.715;-0.483985
0.716;-0.481968
0.717;-0.479954
0.718;-0.477945
0.719;-0.475937
0.720;-0.473931
0.721;-0.471929
0.722;-0.469929
0.723;-0.467932
0.724;-0.465939
0.725;-0.463948
0.726;-0.461958
0.727;-0.459973
0.728;-0.457989
0.729;-0.456010
0.730;-0.454032
0.731;-0.452057
0.732;-0.450085
0.733;-0.448116
0.734;-0.446148
0.735;-0.444184
0.736;-0.442222
0.737;-0.440263
0.738;-0.438307
0.739;-0.436353
0.740;-0.434403
0.741;-0.432455
0.742;-0.430509
0.743;-0.428566
0.744;-0.426625
0.745;-0.424688
0.746;-0.422753
0.747;-0.420820
0.748;-0.418889
0.749;-0.416962
0.750;-0.415038
0.751;-0.413116
0.752;-0.411196
0.753;-0.409278
0.754;-0.407364
0.755;-0.405452
0.756;-0.403542
0.757;-0.401635
0.758;-0.399731
0.759;-0.397828
0.760;-0.395929
0.761;-0.394032
0.762;-0.392138
0.763;-0.390245
0.764;-0.388355
0.765;-0.386468
0.766;-0.384584
0.767;-0.382701
0.768;-0.380823
0.769;-0.378944
0.770;-0.377070
0.771;-0.375197
0.772;-0.373328
0.773;-0.371459
0.774;-0.369594
0.775;-0.367732
0.776;-0.365872
0.777;-0.364014
0.778;-0.362158
0.779;-0.360305
0.780;-0.358454
0.781;-0.356605
0.782;-0.354760
0.783;-0.352916
0.784;-0.351074
0.785;-0.349236
0.786;-0.347398
0.787;-0.345565
0.788;-0.343732
0.789;-0.341903
0.790;-0.340075
0.791;-0.338250
0.792;-0.336428
0.793;-0.334607
0.794;-0.332789
0.795;-0.330973
0.796;-0.329160
0.797;-0.327349
0.798;-0.325540
0.799;-0.323732
0.800;-0.321929
0.801;-0.320125
0.802;-0.318326
0.803;-0.316529
0.804;-0.314733
0.805;-0.312939
0.806;-0.311149
0.807;-0.309360
0.808;-0.307573
0.809;-0.305788
0.810;-0.304006
0.811;-0.302226
0.812;-0.300449
0.813;-0.298673
0.814;-0.296900
0.815;-0.295128
0.816;-0.293359
0.817;-0.291592
0.818;-0.289827
0.819;-0.288064
0.820;-0.286304
0.821;-0.284546
0.822;-0.282790
0.823;-0.281036
0.824;-0.279284
0.825;-0.277534
0.826;-0.275787
0.827;-0.274041
0.828;-0.272297
0.829;-0.270556
0.830;-0.268817
0.831;-0.267079
0.832;-0.265345
0.833;-0.263612
0.834;-0.261881
0.835;-0.260153
0.836;-0.258426
0.837;-0.256700
0.838;-0.254978
0.839;-0.253258
0.840;-0.251538
0.841;-0.249823
0.842;-0.248108
0.843;-0.246395
0.844;-0.244685
0.845;-0.242977
0.846;-0.241271
0.847;-0.239567
0.848;-0.237864
0.849;-0.236163
0.850;-0.234465
0.851;-0.232769
0.852;-0.231075
0.853;-0.229383
0.854;-0.227692
0.855;-0.226004
0.856;-0.224317
0.857;-0.222632
0.858;-0.220950
0.859;-0.219270
0.860;-0.217592
0.861;-0.215915
0.862;-0.214240
0.863;-0.212568
0.864;-0.210898
0.865;-0.209228
0.866;-0.207561
0.867;-0.205896
0.868;-0.204234
0.869;-0.202572
0.870;-0.200913
0.871;-0.199255
0.872;-0.197600
0.873;-0.195947
0.874;-0.194295
0.875;-0.192645
0.876;-0.190997
0.877;-0.189351
0.878;-0.187708
0.879;-0.186064
0.880;-0.184424
0.881;-0.182787
0.882;-0.181149
0.883;-0.179515
0.884;-0.177881
0.885;-0.176251
0.886;-0.174621
0.887;-0.172994
0.888;-0.171369
0.889;-0.169745
0.890;-0.168123
0.891;-0.166503
0.892;-0.164884
0.893;-0.163268
0.894;-0.161654
0.895;-0.160041
0.896;-0.158430
0.897;-0.156820
0.898;-0.155212
0.899;-0.153607
0.900;-0.152004
0.901;-0.150401
0.902;-0.148801
0.903;-0.147203
0.904;-0.145605
0.905;-0.144010
0.906;-0.142417
0.907;-0.140826
0.908;-0.139236
0.909;-0.137648
0.910;-0.136062
0.911;-0.134477
0.912;-0.132894
0.913;-0.131313
0.914;-0.129734
0.915;-0.128156
0.916;-0.126581
0.917;-0.125007
0.918;-0.123434
0.919;-0.121863
0.920;-0.120295
0.921;-0.118727
0.922;-0.117161
0.923;-0.115597
0.924;-0.114035
0.925;-0.112475
0.926;-0.110916
0.927;-0.109359
0.928;-0.107804
0.929;-0.106250
0.930;-0.104698
0.931;-0.103147
0.932;-0.101597
0.933;-0.100051
0.934;-0.098506
0.935;-0.096962
0.936;-0.095420
0.937;-0.093879
0.938;-0.092340
0.939;-0.090803
0.940;-0.089267
0.941;-0.087733
0.942;-0.086201
0.943;-0.084670
0.944;-0.083141
0.945;-0.081613
0.946;-0.080088
0.947;-0.078563
0.948;-0.077041
0.949;-0.075519
0.950;-0.074000
0.951;-0.072482
0.952;-0.070966
0.953;-0.069451
0.954;-0.067939
0.955;-0.066427
0.956;-0.064917
0.957;-0.063409
0.958;-0.061903
0.959;-0.060397
0.960;-0.058894
0.961;-0.057392
0.962;-0.055891
0.963;-0.054393
0.964;-0.052895
0.965;-0.051399
0.966;-0.049904
0.967;-0.048413
0.968;-0.046921
0.969;-0.045432
0.970;-0.043943
0.971;-0.042457
0.972;-0.040971
0.973;-0.039488
0.974;-0.038006
0.975;-0.036526
0.976;-0.035047
0.977;-0.033570
0.978;-0.032094
0.979;-0.030620
0.980;-0.029147
0.981;-0.027675
0.982;-0.026205
0.983;-0.024736
0.984;-0.023269
0.985;-0.021805
0.986;-0.020341
0.987;-0.018878
0.988;-0.017418
0.989;-0.015958
0.990;-0.014499
0.991;-0.013043
0.992;-0.011588
0.993;-0.010135
0.994;-0.008682
0.995;-0.007232
0.996;-0.005782
0.997;-0.004335
0.998;-0.002888
0.999;-0.001444
1.000;0.000000
1.001;0.001443
1.002;0.002883
1.003;0.004322
1.004;0.005759
1.005;0.007196
1.006;0.008630
1.007;0.010064
1.008;0.011495
1.009;0.012927
1.010;0.014355
1.011;0.015783
1.012;0.017210
1.013;0.018634
1.014;0.020058
1.015;0.021480
1.016;0.022900
1.017;0.024320
1.018;0.025738
1.019;0.027154
1.020;0.028570
1.021;0.029984
1.022;0.031394
1.023;0.032805
1.024;0.034216
1.025;0.035624
1.026;0.037031
1.027;0.038436
1.028;0.039840
1.029;0.041242
1.030;0.042645
1.031;0.044044
1.032;0.045443
1.033;0.046840
1.034;0.048237
1.035;0.049630
1.036;0.051024
1.037;0.052416
1.038;0.053807
1.039;0.055196
1.040;0.056584
1.041;0.057970
1.042;0.059355
1.043;0.060739
1.044;0.062121
1.045;0.063503
1.046;0.064882
1.047;0.066262
1.048;0.067639
1.049;0.069014
1.050;0.070389
1.051;0.071763
1.052;0.073135
1.053;0.074505
1.054;0.075874
1.055;0.077243
1.056;0.078610
1.057;0.079976
1.058;0.081339
1.059;0.082703
1.060;0.084064
1.061;0.085425
1.062;0.086784
1.063;0.088141
1.064;0.089498
1.065;0.090854
1.066;0.092207
1.067;0.093560
1.068;0.094912
1.069;0.096262
1.070;0.097611
1.071;0.098959
1.072;0.100305
1.073;0.101649
1.074;0.102994
1.075;0.104337
1.076;0.105677
1.077;0.107018
1.078;0.108357
1.079;0.109695
1.080;0.111031
1.081;0.112367
1.082;0.113700
1.083;0.115033
1.084;0.116365
1.085;0.117695
1.086;0.119024
1.087;0.120353
1.088;0.121678
1.089;0.123004
1.090;0.124329
1.091;0.125652
1.092;0.126973
1.093;0.128293
1.094;0.129613
1.095;0.130930
1.096;0.132248
1.097;0.133563
1.098;0.134878
1.099;0.136192
1.100;0.137503
1.101;0.138815
1.102;0.140125
1.103;0.141433
1.104;0.142740
1.105;0.144046
1.106;0.145352
1.107;0.146656
1.108;0.147959
1.109;0.149260
1.110;0.150560
1.111;0.151860
1.112;0.153157
1.113;0.154454
1.114;0.155749
1.115;0.157043
1.116;0.158337
1.117;0.159630
1.118;0.160920
1.119;0.162209
1.120;0.163499
1.121;0.164786
1.122;0.166073
1.123;0.167358
1.124;0.168642
1.125;0.169925
1.126;0.171208
1.127;0.172487
1.128;0.173767
1.129;0.175045
1.130;0.176323
1.131;0.177599
1.132;0.178874
1.133;0.180148
1.134;0.181420
1.135;0.182693
1.136;0.183962
1.137;0.185232
1.138;0.186500
1.139;0.187768
1.140;0.189033
1.141;0.190299
1.142;0.191563
1.143;0.192825
1.144;0.194087
1.145;0.195348
1.146;0.196608
1.147;0.197866
1.148;0.199122
1.149;0.200379
1.150;0.201634
1.151;0.202888
1.152;0.204141
1.153;0.205392
1.154;0.206643
1.155;0.207892
1.156;0.209142
1.157;0.210388
1.158;0.211635
1.159;0.212881
1.160;0.214125
1.161;0.215368
1.162;0.216611
1.163;0.217851
1.164;0.219091
1.165;0.220330
1.166;0.221568
1.167;0.222804
1.168;0.224040
1.169;0.225275
1.170;0.226509
1.171;0.227741
1.172;0.228973
1.173;0.230204
1.174;0.231433
1.175;0.232661
1.176;0.233888
1.177;0.235115
1.178;0.236339
1.179;0.237564
1.180;0.238786
1.181;0.240010
1.182;0.241230
1.183;0.242451
1.184;0.243670
1.185;0.244887
1.186;0.246104
1.187;0.247320
1.188;0.248535
1.189;0.249749
1.190;0.250961
1.191;0.252173
1.192;0.253385
1.193;0.254594
1.194;0.255803
1.195;0.257010
1.196;0.258218
1.197;0.259423
1.198;0.260627
1.199;0.261832
1.200;0.263035
1.201;0.264237
1.202;0.265437
1.203;0.266636
1.204;0.267835
1.205;0.269034
1.206;0.270230
1.207;0.271426
1.208;0.272620
1.209;0.273815
1.210;0.275007
1.211;0.276198
1.212;0.277390
1.213;0.278580
1.214;0.279769
1.215;0.280956
1.216;0.282144
1.217;0.283330
1.218;0.284514
1.219;0.285698
1.220;0.286881
1.221;0.288063
1.222;0.289245
1.223;0.290425
1.224;0.291603
1.225;0.292782
1.226;0.293959
1.227;0.295135
1.228;0.296311
1.229;0.297485
1.230;0.298658
1.231;0.299831
1.232;0.301003
1.233;0.302173
1.234;0.303343
1.235;0.304511
1.236;0.305678
1.237;0.306845
1.238;0.308011
1.239;0.309177
1.240;0.310340
1.241;0.311504
1.242;0.312665
1.243;0.313827
1.244;0.314987
1.245;0.316147
1.246;0.317304
1.247;0.318462
1.248;0.319618
1.249;0.320773
1.250;0.321929
1.251;0.323082
1.252;0.324234
1.253;0.325387
1.254;0.326537
1.255;0.327688
1.256;0.328836
1.257;0.329985
1.258;0.331132
1.259;0.332279
1.260;0.333424
1.261;0.334568
1.262;0.335712
1.263;0.336855
1.264;0.337996
1.265;0.339137
1.266;0.340277
1.267;0.341417
1.268;0.342555
1.269;0.343692
1.270;0.344829
1.271;0.345964
1.272;0.347098
1.273;0.348232
1.274;0.349366
1.275;0.350497
1.276;0.351628
1.277;0.352759
1.278;0.353887
1.279;0.355017
1.280;0.356144
1.281;0.357271
1.282;0.358396
1.283;0.359521
1.284;0.360645
1.285;0.361769
1.286;0.362891
1.287;0.364012
1.288;0.365133
1.289;0.366253
1.290;0.367371
1.291;0.368489
1.292;0.369606
1.293;0.370722
1.294;0.371837
1.295;0.372953
1.296;0.374066
1.297;0.375179
1.298;0.376291
1.299;0.377402
1.300;0.378511
1.301;0.379621
1.302;0.380730
1.303;0.381837
1.304;0.382943
1.305;0.384050
1.306;0.385155
1.307;0.386259
1.308;0.387362
1.309;0.388464
1.310;0.389567
1.311;0.390667
1.312;0.391768
1.313;0.392868
1.314;0.393965
1.315;0.395063
1.316;0.396160
1.317;0.397255
1.318;0.398350
1.319;0.399445
1.320;0.400538
1.321;0.401631
1.322;0.402723
1.323;0.403813
1.324;0.404903
1.325;0.405992
1.326;0.407081
1.327;0.408169
1.328;0.409255
1.329;0.410342
1.330;0.411426
1.331;0.412511
1.332;0.413595
1.333;0.414677
1.334;0.415759
1.335;0.416839
1.336;0.417920
1.337;0.418999
1.338;0.420078
1.339;0.421156
1.340;0.422234
1.341;0.423310
1.342;0.424385
1.343;0.425460
1.344;0.426533
1.345;0.427606
1.346;0.428678
1.347;0.429750
1.348;0.430821
1.349;0.431891
1.350;0.432960
1.351;0.434028
1.352;0.435095
1.353;0.436161
1.354;0.437228
1.355;0.438292
1.356;0.439357
1.357;0.440420
1.358;0.441484
1.359;0.442545
1.360;0.443607
1.361;0.444668
1.362;0.445727
1.363;0.446785
1.364;0.447844
1.365;0.448900
1.366;0.449958
1.367;0.451014
1.368;0.452069
1.369;0.453123
1.370;0.454176
1.371;0.455228
1.372;0.456281
1.373;0.457332
1.374;0.458382
1.375;0.459432
1.376;0.460481
1.377;0.461528
1.378;0.462576
1.379;0.463623
1.380;0.464668
1.381;0.465714
1.382;0.466758
1.383;0.467801
1.384;0.468844
1.385;0.469886
1.386;0.470928
1.387;0.471968
1.388;0.473008
1.389;0.474047
1.390;0.475085
1.391;0.476123
1.392;0.477160
1.393;0.478196
1.394;0.479230
1.395;0.480265
1.396;0.481299
1.397;0.482332
1.398;0.483365
1.399;0.484397
1.400;0.485427
1.401;0.486457
1.402;0.487487
1.403;0.488515
1.404;0.489543
1.405;0.490570
1.406;0.491597
1.407;0.492623
1.408;0.493647
1.409;0.494671
1.410;0.495696
1.411;0.496719
1.412;0.497740
1.413;0.498761
1.414;0.499783
1.415;0.500803
1.416;0.501821
1.417;0.502840
1.418;0.503857
1.419;0.504874
1.420;0.505891
1.421;0.506907
1.422;0.507921
1.423;0.508935
1.424;0.509950
1.425;0.510962
1.426;0.511974
1.427;0.512985
1.428;0.513996
1.429;0.515006
1.430;0.516015
1.431;0.517023
1.432;0.518032
1.433;0.519039
1.434;0.520046
1.435;0.521051
1.436;0.522055
1.437;0.523061
1.438;0.524063
1.439;0.525066
1.440;0.526069
1.441;0.527070
1.442;0.528071
1.443;0.529071
1.444;0.530071
1.445;0.531069
1.446;0.532068
1.447;0.533064
1.448;0.534061
1.449;0.535058
1.450;0.536054
1.451;0.537048
1.452;0.538042
1.453;0.539034
