x;value
-3.92;-0.986115
-3.90;-0.947425
-3.88;-0.910173
-3.86;-0.874254
-3.84;-0.839569
-3.82;-0.806031
-3.80;-0.773556
-3.78;-0.742071
-3.76;-0.711507
-3.74;-0.681801
-3.72;-0.652895
-3.70;-0.624733
-3.68;-0.597267
-3.66;-0.570449
-3.64;-0.544236
-3.62;-0.518588
-3.60;-0.493467
-3.58;-0.468836
-3.56;-0.444664
-3.54;-0.420917
-3.52;-0.397567
-3.50;-0.374586
-3.48;-0.351946
-3.46;-0.329623
-3.44;-0.307592
-3.42;-0.285831
-3.40;-0.264317
-3.38;-0.243029
-3.36;-0.221948
-3.34;-0.201052
-3.32;-0.180325
-3.30;-0.159746
-3.28;-0.139298
-3.26;-0.118964
-3.24;-0.098726
-3.22;-0.078568
-3.20;-0.058474
-3.18;-0.038426
-3.16;-0.018409
-3.14;0.001593
-3.12;0.021596
-3.10;0.041617
-3.08;0.061671
-3.06;0.081774
-3.04;0.101944
-3.02;0.122195
-3.00;0.142547
-2.98;0.163014
-2.96;0.183615
-2.94;0.204369
-2.92;0.225292
-2.90;0.246405
-2.88;0.267728
-2.86;0.289279
-2.84;0.311082
-2.82;0.333158
-2.80;0.355530
-2.78;0.378222
-2.76;0.401261
-2.74;0.424672
-2.72;0.448484
-2.70;0.472728
-2.68;0.497434
-2.66;0.522637
-2.64;0.548372
-2.62;0.574679
-2.60;0.601597
-2.58;0.629170
-2.56;0.657447
-2.54;0.686477
-2.52;0.716316
-2.50;0.747022
-2.48;0.778660
-2.46;0.811299
-2.44;0.845015
-2.42;0.879890
-2.40;0.916014
-2.38;0.953487
-2.36;0.992418
-2.34;1.032925
-2.32;1.075142
-2.30;1.119214
-2.28;1.165304
-2.26;1.213595
-2.24;1.264288
-2.22;1.317612
-2.20;1.373823
-2.18;1.433211
-2.16;1.496104
-2.14;1.562877
-2.12;1.633960
-2.10;1.709847
-2.08;1.791108
-2.06;1.878408
-2.04;1.972525
-2.02;2.074373
-2.00;2.185040
-1.98;2.305822
-1.96;2.438285
-1.94;2.584331
-1.92;2.746300
-1.90;2.927098
-1.88;3.130383
-1.86;3.360828
-1.84;3.624488
-1.82;3.929368
-1.80;4.286262
-1.78;4.710092
-1.76;5.222091
-1.74;5.853528
-1.72;6.652439
-1.70;7.696602
-1.68;9.120770
-1.66;11.180549
-1.64;14.427022
-1.62;20.307275
-1.60;34.232511
-1.58;108.648953
-1.56;-92.620316
-1.54;-32.461119
-1.52;-19.669521
-1.50;-14.101417
-1.48;-10.983378
-1.46;-8.988607
-1.44;-7.601825
-1.42;-6.581119
-1.40;-5.797883
-1.38;-5.177437
-1.36;-4.673441
-1.34;-4.255618
-1.32;-3.903348
-1.30;-3.602102
-1.28;-3.341350
-1.26;-3.113269
-1.24;-2.911930
-1.22;-2.732754
-1.20;-2.572152
-1.18;-2.427266
-1.16;-2.295799
-1.14;-2.175875
-1.12;-2.065955
-1.10;-1.964760
-1.08;-1.871217
-1.06;-1.784425
-1.04;-1.703615
-1.02;-1.628130
-1.00;-1.557408
-0.98;-1.490958
-0.96;-1.428358
-0.94;-1.369235
-0.92;-1.313264
-0.90;-1.260158
-0.88;-1.209664
-0.86;-1.161556
-0.84;-1.115632
-0.82;-1.071714
-0.80;-1.029639
-0.78;-0.989262
-0.76;-0.950451
-0.74;-0.913090
-0.72;-0.877068
-0.70;-0.842288
-0.68;-0.808661
-0.66;-0.776105
-0.64;-0.744544
-0.62;-0.713909
-0.60;-0.684137
-0.58;-0.655168
-0.56;-0.626950
-0.54;-0.599430
-0.52;-0.572562
-0.50;-0.546302
-0.48;-0.520611
-0.46;-0.495449
-0.44;-0.470781
-0.42;-0.446573
-0.40;-0.422793
-0.38;-0.399413
-0.36;-0.376403
-0.34;-0.353737
-0.32;-0.331389
-0.30;-0.309336
-0.28;-0.287554
-0.26;-0.266022
-0.24;-0.244717
-0.22;-0.223619
-0.20;-0.202710
-0.18;-0.181970
-0.16;-0.161379
-0.14;-0.140922
-0.12;-0.120579
-0.10;-0.100335
-0.08;-0.080171
-0.06;-0.060072
-0.04;-0.040021
-0.02;-0.020003
0.00;0.000000
0.02;0.020003
0.04;0.040021
0.06;0.060072
0.08;0.080171
0.10;0.100335
0.12;0.120579
0.14;0.140922
0.16;0.161379
0.18;0.181970
0.20;0.202710
0.22;0.223619
0.24;0.244717
0.26;0.266022
0.28;0.287554
0.30;0.309336
0.32;0.331389
0.34;0.353737
0.36;0.376403
0.38;0.399413
0.40;0.422793
0.42;0.446573
0.44;0.470781
0.46;0.495449
0.48;0.520611
0.50;0.546302
0.52;0.572562
0.54;0.599430
0.56;0.626950
0.58;0.655168
0.60;0.684137
0.62;0.713909
0.64;0.744544
0.66;0.776105
0.68;0.808661
0.70;0.842288
0.72;0.877068
0.74;0.913090
0.76;0.950451
0.78;0.989262
0.80;1.029639
0.82;1.071714
0.84;1.115632
0.86;1.161556
0.88;1.209664
0.90;1.260158
0.92;1.313264
0.94;1.369234
0.96;1.428357
0.98;1.490958
1.00;1.557408
1.02;1.628130
1.04;1.703615
1.06;1.784425
1.08;1.871217
1.10;1.964760
1.12;2.065955
1.14;2.175875
1.16;2.295799
1.18;2.427266
1.20;2.572152
1.22;2.732754
1.24;2.911930
1.26;3.113269
1.28;3.341350
1.30;3.602102
1.32;3.903348
1.34;4.255618
1.36;4.673441
1.38;5.177437
1.40;5.797884
1.42;6.581119
1.44;7.601826
1.46;8.988608
1.48;10.983379
1.50;14.101420
1.52;19.669528
1.54;32.461139
1.56;92.620496
1.58;-108.649204
1.60;-34.232533
1.62;-20.307282
1.64;-14.427025
1.66;-11.180550
1.68;-9.120771
1.70;-7.696602
1.72;-6.652439
1.74;-5.853528
1.76;-5.222091
1.78;-4.710092
1.80;-4.286262
1.82;-3.929368
1.84;-3.624488
1.86;-3.360828
1.88;-3.130383
1.90;-2.927098
1.92;-2.746300
1.94;-2.584331
1.96;-2.438285
1.98;-2.305822
2.00;-2.185040
2.02;-2.074373
2.04;-1.972525
2.06;-1.878408
2.08;-1.791108
2.10;-1.709847
2.12;-1.633960
2.14;-1.562877
2.16;-1.496104
2.18;-1.433211
2.20;-1.373823
2.22;-1.317612
2.24;-1.264288
2.26;-1.213595
2.28;-1.165304
2.30;-1.119214
2.32;-1.075141
2.34;-1.032925
2.36;-0.992418
2.38;-0.953487
2.40;-0.916014
2.42;-0.879890
2.44;-0.845015
2.46;-0.811299
2.48;-0.778660
2.50;-0.747022
2.52;-0.716316
2.54;-0.686477
2.56;-0.657447
2.58;-0.629170
2.60;-0.601597
2.62;-0.574679
2.64;-0.548372
2.66;-0.522637
2.68;-0.497434
2.70;-0.472728
2.72;-0.448484
2.74;-0.424672
2.76;-0.401261
2.78;-0.378222
2.80;-0.355530
2.82;-0.333158
2.84;-0.311082
2.86;-0.289279
2.88;-0.267728
2.90;-0.246405
2.92;-0.225292
2.94;-0.204369
2.96;-0.183615
2.98;-0.163014
3.00;-0.142547
3.02;-0.122195
3.04;-0.101944
3.06;-0.081774
3.08;-0.061671
3.10;-0.041617
3.12;-0.021596
3.14;-0.001593
3.16;0.018409
3.18;0.038426
3.20;0.058474
3.22;0.078568
3.24;0.098726
3.26;0.118964
3.28;0.139298
3.30;0.159746
3.32;0.180325
3.34;0.201052
3.36;0.221948
3.38;0.243029
3.40;0.264317
3.42;0.285831
3.44;0.307592
3.46;0.329623
3.48;0.351946
3.50;0.374586
3.52;0.397567
3.54;0.420917
3.56;0.444664
3.58;0.468836
3.60;0.493467
3.62;0.518588
3.64;0.544236
3.66;0.570449
3.68;0.597267
3.70;0.624733
3.72;0.652895
3.74;0.681801
3.76;0.711507
3.78;0.742071
3.80;0.773556
3.82;0.806031
3.84;0.839569
3.86;0.874254
3.88;0.910173
3.90;0.947425
3.92;0.986115
3.94;1.026363
3.96;1.068298
3.98;1.112064
4.00;1.157821
4.02;1.205749
4.04;1.256045
4.06;1.308933
4.08;1.364666
4.10;1.423527
4.12;1.485837
4.14;1.551966
4.16;1.622331
4.18;1.697416
4.20;1.777780
4.22;1.864069
4.24;1.957043
4.26;2.057592
4.28;2.166774
4.30;2.285848
4.32;2.416333
4.34;2.560072
4.36;2.719326
4.38;2.896902
4.40;3.096324
4.42;3.322078
4.44;3.579972
4.46;3.877649
4.48;4.225387
4.50;4.637332
4.52;5.133514
4.54;5.743257
4.56;6.511279
4.58;7.509317
4.60;8.860174
4.62;10.792986
4.64;13.790116
4.66;19.070512
4.68;30.863884
4.70;80.712628
4.72;-131.385534
4.74;-36.208195
4.76;-20.987661
4.78;-14.767941
4.80;-11.384869
4.82;-9.256830
4.84;-7.793730
4.86;-6.725286
4.88;-5.910219
4.90;-5.267493
4.92;-4.747296
4.94;-4.317327
4.96;-3.955716
4.98;-3.647134
5.00;-3.380515
5.02;-3.147669
5.04;-2.942407
5.06;-2.759964
5.08;-2.596611
5.10;-2.449389
5.12;-2.315920
5.14;-2.194269
5.16;-2.082847
5.18;-1.980339
5.20;-1.885642
5.22;-1.797829
5.24;-1.716113
5.26;-1.639820
5.28;-1.568373
5.30;-1.501273
5.32;-1.438086
5.34;-1.378432
5.36;-1.321979
5.38;-1.268435
5.40;-1.217541
5.42;-1.169067
5.44;-1.122808
5.46;-1.078581
5.48;-1.036222
5.50;-0.995584
5.52;-0.956533
5.54;-0.918948
5.56;-0.882719
5.58;-0.847748
5.60;-0.813943
5.62;-0.781222
5.64;-0.749507
5.66;-0.718729
5.68;-0.688823
5.70;-0.659731
5.72;-0.631396
5.74;-0.603768
5.76;-0.576799
5.78;-0.550446
5.80;-0.524666
5.82;-0.499422
5.84;-0.474678
5.86;-0.450399
5.88;-0.426553
5.90;-0.403111
5.92;-0.380044
5.94;-0.357325
5.96;-0.334928
5.98;-0.312830
6.00;-0.291006
6.02;-0.269435
6.04;-0.248095
6.06;-0.226966
6.08;-0.206028
6.10;-0.185262
6.12;-0.164649
6.14;-0.144172
6.16;-0.123812
6.18;-0.103553
6.20;-0.083378
6.22;-0.063270
6.24;-0.043212
6.26;-0.023189
6.28;-0.003185
6.30;0.016816
6.32;0.036831
6.34;0.056876
6.36;0.076966
6.38;0.097118
6.40;0.117349
6.42;0.137675
6.44;0.158113
6.46;0.178681
6.48;0.199396
6.50;0.220277
6.52;0.241343
6.54;0.262614
6.56;0.284109
6.58;0.305850
6.60;0.327858
6.62;0.350157
6.64;0.372771
6.66;0.395724
6.68;0.419044
6.70;0.442757
6.72;0.466895
6.74;0.491488
6.76;0.516569
6.78;0.542174
6.80;0.568340
6.82;0.595108
6.84;0.622521
6.86;0.650625
6.88;0.679471
6.90;0.709111
6.92;0.739604
6.94;0.771014
6.96;0.803407
6.98;0.836858
