x;value
0.945;-0.024568
0.946;-0.024109
0.947;-0.023650
0.948;-0.023192
0.949;-0.022734
0.950;-0.022276
0.951;-0.021819
0.952;-0.021363
0.953;-0.020907
0.954;-0.020452
0.955;-0.019997
0.956;-0.019542
0.957;-0.019088
0.958;-0.018635
0.959;-0.018181
0.960;-0.017729
0.961;-0.017277
0.962;-0.016825
0.963;-0.016374
0.964;-0.015923
0.965;-0.015473
0.966;-0.015023
0.967;-0.014574
0.968;-0.014125
0.969;-0.013676
0.970;-0.013228
0.971;-0.012781
0.972;-0.012334
0.973;-0.011887
0.974;-0.011441
0.975;-0.010995
0.976;-0.010550
0.977;-0.010106
0.978;-0.009661
0.979;-0.009217
0.980;-0.008774
0.981;-0.008331
0.982;-0.007889
0.983;-0.007446
0.984;-0.007005
0.985;-0.006564
0.986;-0.006123
0.987;-0.005683
0.988;-0.005243
0.989;-0.004804
0.990;-0.004365
0.991;-0.003926
0.992;-0.003488
0.993;-0.003051
0.994;-0.002614
0.995;-0.002177
0.996;-0.001741
0.997;-0.001305
0.998;-0.000869
0.999;-0.000435
1.000;0.000000
1.001;0.000434
1.002;0.000868
1.003;0.001301
1.004;0.001734
1.005;0.002166
1.006;0.002598
1.007;0.003030
1.008;0.003460
1.009;0.003891
1.010;0.004321
1.011;0.004751
1.012;0.005181
1.013;0.005609
1.014;0.006038
1.015;0.006466
1.016;0.006894
1.017;0.007321
1.018;0.007748
1.019;0.008174
1.020;0.008600
1.021;0.009026
1.022;0.009451
1.023;0.009875
1.024;0.010300
1.025;0.010724
1.026;0.011147
1.027;0.011570
1.028;0.011993
1.029;0.012415
1.030;0.012837
1.031;0.013259
1.032;0.013680
1.033;0.014100
1.034;0.014521
1.035;0.014940
1.036;0.015360
1.037;0.015779
1.038;0.016197
1.039;0.016616
1.040;0.017033
1.041;0.017451
1.042;0.017868
1.043;0.018284
1.044;0.018700
1.045;0.019116
1.046;0.019532
1.047;0.019947
1.048;0.020361
1.049;0.020775
1.050;0.021189
1.051;0.021603
1.052;0.022016
1.053;0.022428
1.054;0.022840
1.055;0.023253
1.056;0.023664
1.057;0.024075
1.058;0.024486
1.059;0.024896
1.060;0.025306
1.061;0.025715
1.062;0.026125
1.063;0.026533
1.064;0.026941
1.065;0.027350
1.066;0.027757
1.067;0.028164
1.068;0.028571
1.069;0.028978
1.070;0.029384
1.071;0.029790
1.072;0.030195
1.073;0.030600
1.074;0.031004
1.075;0.031409
1.076;0.031812
1.077;0.032216
1.078;0.032619
1.079;0.033022
1.080;0.033424
1.081;0.033826
1.082;0.034227
1.083;0.034629
1.084;0.035029
1.085;0.035430
1.086;0.035830
1.087;0.036230
1.088;0.036629
1.089;0.037028
1.090;0.037427
1.091;0.037825
1.092;0.038223
1.093;0.038620
1.094;0.039017
1.095;0.039414
1.096;0.039811
1.097;0.040207
1.098;0.040602
1.099;0.040998
1.100;0.041393
1.101;0.041787
1.102;0.042182
1.103;0.042576
1.104;0.042969
1.105;0.043362
1.106;0.043755
1.107;0.044148
1.108;0.044540
1.109;0.044932
1.110;0.045323
1.111;0.045714
1.112;0.046105
1.113;0.046495
1.114;0.046885
1.115;0.047275
1.116;0.047664
1.117;0.048053
1.118;0.048442
1.119;0.048830
1.120;0.049218
1.121;0.049606
1.122;0.049993
1.123;0.050380
1.124;0.050766
1.125;0.051153
1.126;0.051539
1.127;0.051924
1.128;0.052309
1.129;0.052694
1.130;0.053079
1.131;0.053463
1.132;0.053846
1.133;0.054230
1.134;0.054613
1.135;0.054996
1.136;0.055378
1.137;0.055760
1.138;0.056142
1.139;0.056524
1.140;0.056905
1.141;0.057286
1.142;0.057666
1.143;0.058046
1.144;0.058426
1.145;0.058806
1.146;0.059185
1.147;0.059564
1.148;0.059942
1.149;0.060320
1.150;0.060698
1.151;0.061075
1.152;0.061453
1.153;0.061829
1.154;0.062206
1.155;0.062582
1.156;0.062958
1.157;0.063333
1.158;0.063708
1.159;0.064084
1.160;0.064458
1.161;0.064832
1.162;0.065206
1.163;0.065580
1.164;0.065953
1.165;0.066326
1.166;0.066699
1.167;0.067071
1.168;0.067443
1.169;0.067815
1.170;0.068186
1.171;0.068557
1.172;0.068928
1.173;0.069298
1.174;0.069668
1.175;0.070038
1.176;0.070407
1.177;0.070777
1.178;0.071145
1.179;0.071514
1.180;0.071882
1.181;0.072250
1.182;0.072618
1.183;0.072985
1.184;0.073352
1.185;0.073719
1.186;0.074085
1.187;0.074451
1.188;0.074816
1.189;0.075182
1.190;0.075547
1.191;0.075912
1.192;0.076277
1.193;0.076640
1.194;0.077004
1.195;0.077368
1.196;0.077731
1.197;0.078094
1.198;0.078457
1.199;0.078819
1.200;0.079182
1.201;0.079543
1.202;0.079905
1.203;0.080266
1.204;0.080626
1.205;0.080987
1.206;0.081347
1.207;0.081707
1.208;0.082067
1.209;0.082427
1.210;0.082785
1.211;0.083144
1.212;0.083503
1.213;0.083861
1.214;0.084219
1.215;0.084576
1.216;0.084934
1.217;0.085291
1.218;0.085647
1.219;0.086004
1.220;0.086360
1.221;0.086716
1.222;0.087071
1.223;0.087427
1.224;0.087781
1.225;0.088136
1.226;0.088491
1.227;0.088845
1.228;0.089199
1.229;0.089552
1.230;0.089905
1.231;0.090258
1.232;0.090611
1.233;0.090963
1.234;0.091315
1.235;0.091667
1.236;0.092018
1.237;0.092370
1.238;0.092721
1.239;0.093072
1.240;0.093422
1.241;0.093772
1.242;0.094122
1.243;0.094471
1.244;0.094820
1.245;0.095170
1.246;0.095518
1.247;0.095867
1.248;0.096215
1.249;0.096562
1.250;0.096910
1.251;0.097257
1.252;0.097604
1.253;0.097951
1.254;0.098297
1.255;0.098644
1.256;0.098990
1.257;0.099335
1.258;0.099681
1.259;0.100026
1.260;0.100371
1.261;0.100715
1.262;0.101060
1.263;0.101404
1.264;0.101747
1.265;0.102091
1.266;0.102434
1.267;0.102777
1.268;0.103119
1.269;0.103462
1.270;0.103804
1.271;0.104146
1.272;0.104487
1.273;0.104828
1.274;0.105170
1.275;0.105510
1.276;0.105851
1.277;0.106191
1.278;0.106531
1.279;0.106871
1.280;0.107210
1.281;0.107549
1.282;0.107888
1.283;0.108227
1.284;0.108565
1.285;0.108903
1.286;0.109241
1.287;0.109579
1.288;0.109916
1.289;0.110253
1.290;0.110590
1.291;0.110926
1.292;0.111262
1.293;0.111599
1.294;0.111934
1.295;0.112270
1.296;0.112605
1.297;0.112940
1.298;0.113275
1.299;0.113609
1.300;0.113943
1.301;0.114277
1.302;0.114611
1.303;0.114944
1.304;0.115277
1.305;0.115611
1.306;0.115943
1.307;0.116276
1.308;0.116608
1.309;0.116940
1.310;0.117271
1.311;0.117603
1.312;0.117934
1.313;0.118265
1.314;0.118596
1.315;0.118926
1.316;0.119256
1.317;0.119586
1.318;0.119915
1.319;0.120245
1.320;0.120574
1.321;0.120903
1.322;0.121232
1.323;0.121560
1.324;0.121888
1.325;0.122216
1.326;0.122544
1.327;0.122871
1.328;0.123198
1.329;0.123525
1.330;0.123852
1.331;0.124178
1.332;0.124505
1.333;0.124830
1.334;0.125156
1.335;0.125481
1.336;0.125807
1.337;0.126131
1.338;0.126456
1.339;0.126781
1.340;0.127105
1.341;0.127429
1.342;0.127753
1.343;0.128076
1.344;0.128399
1.345;0.128722
1.346;0.129045
1.347;0.129368
1.348;0.129690
1.349;0.130012
1.350;0.130334
1.351;0.130655
1.352;0.130977
1.353;0.131298
1.354;0.131619
1.355;0.131939
1.356;0.132260
1.357;0.132580
1.358;0.132900
1.359;0.133220
1.360;0.133539
1.361;0.133858
1.362;0.134177
1.363;0.134496
1.364;0.134815
1.365;0.135133
1.366;0.135451
1.367;0.135769
1.368;0.136086
1.369;0.136404
1.370;0.136721
1.371;0.137037
1.372;0.137354
1.373;0.137671
1.374;0.137987
1.375;0.138303
1.376;0.138619
1.377;0.138934
1.378;0.139249
1.379;0.139565
1.380;0.139879
1.381;0.140194
1.382;0.140508
1.383;0.140822
1.384;0.141136
1.385;0.141450
1.386;0.141763
1.387;0.142077
1.388;0.142390
1.389;0.142702
1.390;0.143015
1.391;0.143327
1.392;0.143640
1.393;0.143951
1.394;0.144263
1.395;0.144574
1.396;0.144886
1.397;0.145197
1.398;0.145507
1.399;0.145818
1.400;0.146128
1.401;0.146438
1.402;0.146748
1.403;0.147058
1.404;0.147367
1.405;0.147676
1.406;0.147986
1.407;0.148294
1.408;0.148603
1.409;0.148911
1.410;0.149219
1.411;0.149527
1.412;0.149835
1.413;0.150142
1.414;0.150450
1.415;0.150757
1.416;0.151063
1.417;0.151370
1.418;0.151676
1.419;0.151982
1.420;0.152289
1.421;0.152594
1.422;0.152900
1.423;0.153205
1.424;0.153510
1.425;0.153815
1.426;0.154120
1.427;0.154424
1.428;0.154728
1.429;0.155032
1.430;0.155336
1.431;0.155640
1.432;0.155943
1.433;0.156246
1.434;0.156549
1.435;0.156852
1.436;0.157154
1.437;0.157457
1.438;0.157759
1.439;0.158061
1.440;0.158363
1.441;0.158664
1.442;0.158965
1.443;0.159266
1.444;0.159567
1.445;0.159868
1.446;0.160168
1.447;0.160468
1.448;0.160769
1.449;0.161069
1.450;0.161368
1.451;0.161668
1.452;0.161967
1.453;0.162266
