x;value
-3.92;-1.014080
-3.90;-1.055493
-3.88;-1.098692
-3.86;-1.143832
-3.84;-1.191087
-3.82;-1.240648
-3.80;-1.292731
-3.78;-1.347580
-3.76;-1.405467
-3.74;-1.466703
-3.72;-1.531641
-3.70;-1.600684
-3.68;-1.674294
-3.66;-1.753005
-3.64;-1.837437
-3.62;-1.928312
-3.60;-2.026479
-3.58;-2.132940
-3.56;-2.248891
-3.54;-2.375765
-3.52;-2.515298
-3.50;-2.669616
-3.48;-2.841345
-3.46;-3.033771
-3.44;-3.251059
-3.42;-3.498574
-3.40;-3.783337
-3.38;-4.114730
-3.36;-4.505565
-3.34;-4.973826
-3.32;-5.545554
-3.30;-6.259947
-3.28;-7.178855
-3.26;-8.405915
-3.24;-10.129018
-3.22;-12.727758
-3.20;-17.101656
-3.18;-26.023870
-3.16;-54.319941
-3.14;627.873644
-3.12;46.304808
-3.10;24.028832
-3.08;16.215162
-3.06;12.228794
-3.04;9.809343
-3.02;8.183609
-3.00;7.015252
-2.98;6.134442
-2.96;5.446166
-2.94;4.893118
-2.92;4.438678
-2.90;4.058353
-2.88;3.735139
-2.86;3.456865
-2.84;3.214585
-2.82;3.001580
-2.80;2.812704
-2.78;2.643948
-2.76;2.492146
-2.74;2.354759
-2.72;2.229733
-2.70;2.115383
-2.68;2.010317
-2.66;1.913374
-2.64;1.823579
-2.62;1.740103
-2.60;1.662243
-2.58;1.589394
-2.56;1.521035
-2.54;1.456712
-2.52;1.396032
-2.50;1.338648
-2.48;1.284258
-2.46;1.232591
-2.44;1.183412
-2.42;1.136506
-2.40;1.091686
-2.38;1.048782
-2.36;1.007640
-2.34;0.968124
-2.32;0.930110
-2.30;0.893484
-2.28;0.858145
-2.26;0.823998
-2.24;0.790959
-2.22;0.758949
-2.20;0.727896
-2.18;0.697734
-2.16;0.668403
-2.14;0.639846
-2.12;0.612010
-2.10;0.584848
-2.08;0.558314
-2.06;0.532366
-2.04;0.506965
-2.02;0.482073
-2.00;0.457658
-1.98;0.433685
-1.96;0.410124
-1.94;0.386947
-1.92;0.364126
-1.90;0.341635
-1.88;0.319450
-1.86;0.297546
-1.84;0.275901
-1.82;0.254494
-1.80;0.233304
-1.78;0.212310
-1.76;0.191494
-1.74;0.170837
-1.72;0.150321
-1.70;0.129927
-1.68;0.109640
-1.66;0.089441
-1.64;0.069314
-1.62;0.049243
-1.60;0.029212
-1.58;0.009204
-1.56;-0.010797
-1.54;-0.030806
-1.52;-0.050840
-1.50;-0.070915
-1.48;-0.091047
-1.46;-0.111252
-1.44;-0.131547
-1.42;-0.151950
-1.40;-0.172477
-1.38;-0.193146
-1.36;-0.213975
-1.34;-0.234984
-1.32;-0.256190
-1.30;-0.277616
-1.28;-0.299280
-1.26;-0.321206
-1.24;-0.343415
-1.22;-0.365931
-1.20;-0.388780
-1.18;-0.411986
-1.16;-0.435578
-1.14;-0.459585
-1.12;-0.484038
-1.10;-0.508968
-1.08;-0.534411
-1.06;-0.560405
-1.04;-0.586987
-1.02;-0.614201
-1.00;-0.642093
-0.98;-0.670710
-0.96;-0.700105
-0.94;-0.730335
-0.92;-0.761462
-0.90;-0.793551
-0.88;-0.826676
-0.86;-0.860914
-0.84;-0.896353
-0.82;-0.933085
-0.80;-0.971215
-0.78;-1.010855
-0.76;-1.052132
-0.74;-1.095183
-0.72;-1.140163
-0.70;-1.187242
-0.68;-1.236612
-0.66;-1.288486
-0.64;-1.343104
-0.62;-1.400739
-0.60;-1.461696
-0.58;-1.526325
-0.56;-1.595025
-0.54;-1.668253
-0.52;-1.746536
-0.50;-1.830488
-0.48;-1.920821
-0.46;-2.018372
-0.44;-2.124132
-0.42;-2.239278
-0.40;-2.365222
-0.38;-2.503676
-0.36;-2.656728
-0.34;-2.826960
-0.32;-3.017598
